ID,Frage,Kurze Antwort,Ausführliche Antwort,Bewertungsaspekt,Kartentyp,Schwierigkeitsgrad,Hashtags,URL,Subtopic,Subtopic ID,Topic,Topic ID,Modul,Modul ID,Prüfung,Prüfung ID
c1a6255a-95e7-46c6-a081-5eaceb3d8001,Welche Bestandteile / Merkmale hat Automation / RPA?,"Robotic Process Automation: Software-Roboter automatisiert regelbasierte, repetitive Prozesse (ohne Programmierung der …","Robotic Process Automation: Software-Roboter automatisiert regelbasierte, repetitive Prozesse (ohne Programmierung der Kernsysteme). Beispiele: Rechnungsverarbeitung, Datenmigration, Formularausfüllung. Unterschied zu klassischer Automatisierung: RPA arbeitet auf der UI-Ebene (wie ein Mensch). KI-RPA (Intelligent Automation): kombiniert RPA mit ML für nicht-strukturierte Daten (OCR, NLP). Grenzen: Regeländerungen erfordern Anpassung.",Ökonomisch,Aufzählung,Mittel,"#RPA, #Automatisierung, #Bot, #KI, #AP1",,Automation / RPA,a7d340e9-a59d-4458-b899-93a9e9c3d162,Programmierung,414c3904-6305-4cca-bd0c-a58c6c06f174,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
a4caceb5-85c3-45e6-87cd-39b021d9ae57,Welche Bestandteile / Merkmale hat BBiG?,Berufsbildungsgesetz – Rechtsgrundlage für die betriebliche Berufsausbildung,"Berufsbildungsgesetz – Rechtsgrundlage für die betriebliche Berufsausbildung. Regelt: Ausbildungsvertrag (§ 10 f.), Pflichten des Ausbildenden und Auszubildenden (§§ 13–14), Prüfungswesen. Kündigung (§ 22): in Probezeit jederzeit, danach nur aus wichtigem Grund (fristlos) oder mit 4 Wochen Frist (Berufsaufgabe). Zuständige Stellen: IHK, HWK.",Sozial,Aufzählung,Schwer,"#BBiG, #Berufsausbildung, #Ausbildung, #Recht, #AP1",,BBiG,da2452ad-322a-49ca-8648-4292275a232c,WiSo Ausbildung & Arbeitsrecht,7960bf09-90ed-4641-86b0-924328cb93a5,WiSo,c37a55d3-e981-4730-a048-cfc44e0e5e34,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
63d10218-3580-4cdd-ba09-e1f901baaef7,"Was versteht man unter „BDSG""?",Bundesdatenschutzgesetz – deutsches Ausführungsgesetz zur DSGVO,Bundesdatenschutzgesetz – deutsches Ausführungsgesetz zur DSGVO. Nutzt Öffnungsklauseln der DSGVO für spezifische Regelungen (z. B. Beschäftigtendatenschutz). Gilt parallel zur DSGVO.,Sozial,Begriff,Leicht,"#BDSG, #DSGVO, #Deutschland, #Recht, #AP1",,BDSG,0611542c-bb48-48ca-8885-32449141113f,Datenschutz,aa8aa628-3197-4546-a3a7-f5672667a492,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
d71a1b58-15a2-4023-86ae-ba69cfbd65b4,Was sind die wesentlichen Unterschiede zwischen BIOS vs. UEFI?,"BIOS: 16-Bit, MBR-Partitionen (max. 2 TB), textbasiert, kein Secure Boot","BIOS: 16-Bit, MBR-Partitionen (max. 2 TB), textbasiert, kein Secure Boot. UEFI: 32/64-Bit, GPT (> 2 TB, bis 128 Partitionen), grafische Oberfläche, Secure Boot, Netzwerkzugang vor OS-Start.",Funktional,Vergleich,Leicht,"#BIOS, #UEFI, #Firmware, #Hardware, #AP1",,BIOS vs. UEFI,ee520db3-baf5-47d1-8363-f8f204fe0c14,Hardware,0d79adb0-f1e2-4dc5-9424-45fe7d8c1107,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
2d13aed7-5997-4d32-aeeb-3bc271024cc5,Welche Bestandteile / Merkmale hat BITV 2.0?,"Barrierefreie-Informationstechnik-Verordnung – deutsches Recht, setzt WCAG 2.1 Level AA für öffentliche Stellen um (§ 12a BGG, …","Barrierefreie-Informationstechnik-Verordnung – deutsches Recht, setzt WCAG 2.1 Level AA für öffentliche Stellen um (§ 12a BGG, BFSG). Gilt für: Bundesbehörden, öffentliche Verwaltung. Anforderungen: Barrierefreiheitserklärung auf Website, Feedbackmechanismus, Konformitätsprüfung. Seit 2021 auch für Mobile Apps. Prüfung: BITV-Test (91 Prüfschritte).",Funktional,Aufzählung,Schwer,"#BITV, #WCAG, #Barrierefreiheit, #Web, #AP1",,BITV 2.0,e2c74457-4ddc-49db-90d7-aab4a90e3440,Barrierefreiheit,3e5226a7-7130-453c-a977-12fdaaecf191,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
6c58dcad-9b68-485c-9748-9c6672b36ac8,"Was versteht man unter „BPMN""?",Business Process Model and Notation – standardisierte Prozessnotation,"Business Process Model and Notation – standardisierte Prozessnotation. Elemente: Events (Kreise), Tasks (Rechtecke), Gateways (Raute: XOR=exklusiv, AND=parallel). Ab 2025 in AP1 relevant, ersetzt PAP/Struktogramm.",Funktional,Begriff,Mittel,"#BPMN, #Prozess, #Gateway, #Diagramm, #AP1",,BPMN,1ead9e71-9902-40b0-b1d6-8399b8071af8,Projektmanagement,e7d48aa8-eceb-4d9c-99d0-be55072f9ddd,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
fa04d0d4-d0c9-4d1b-b0d3-416fd136875b,Was ist der BSI IT-Grundschutz und wie ist er aufgebaut?,"BSI IT-Grundschutz: Methodik des Bundesamts für Sicherheit in der Informationstechnik für systematisches IT-Sicherheitsmanagement. Basis: IT-Grundschutz-Kompendium mit Bausteinen, Gefährdungen und Maßnahmen. Ziel: angemessenes Schutzniveau ohne aufwendige Risikoanalyse.","BSI IT-Grundschutz – Aufbau und Vorgehensweise (AP1: IT-Sicherheit):
Ziel: Systematischer Aufbau eines ISMS (Information Security Management System).
Vorgehensweise (4 Schritte):
  1. Strukturanalyse: IT-Systeme, Anwendungen und Netze erfassen
  2. Schutzbedarfsfeststellung: Normal / Hoch / Sehr hoch (Vertraulichkeit, Integrität, Verfügbarkeit)
  3. Modellierung: passende Bausteine aus dem IT-GS-Kompendium auswählen
  4. Basis-Sicherheitscheck: Soll-/Ist-Vergleich → Maßnahmen ableiten
IT-Grundschutz-Kompendium: über 100 Bausteine (z. B. SYS.1.1 Allgemeiner Server,
  NET.1.1 Netzarchitektur, CON.3 Datensicherungskonzept)
Schutzbedarfskategorien:
  Normal: Schaden begrenzt und überschaubar
  Hoch: erhebliche Schäden möglich
  Sehr hoch: existenzgefährdende oder katastrophale Schäden
Zertifizierung möglich: ISO/IEC 27001 auf Basis IT-Grundschutz.",Funktional,Begriff,Schwer,"#BSI, #ITSM, #Grundschutz, #ISO27001, #AP1",,BSI-Grundschutz,92293cfa-0987-481d-ad52-a1b63b690d10,IT-Sicherheit,2b58371d-a02b-4c32-8abe-4e52d056c9ae,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
825fd751-8fcc-4c89-906b-f3dfcfa054ad,Was ist BYOD und welche Sicherheits- und Datenschutzrisiken bestehen?,"Bring Your Own Device: Nutzung privater Endgeräte für dienstliche Zwecke. Risiken: fehlende Gerätekontrolle, DSGVO-Konflikte (private und Firmendaten vermischt), Malware-Einschleppung. Gegenmaßnahmen: MDM, Containerisierung, BYOD-Richtlinie.","BYOD – Bring Your Own Device (AP1: Sozial/IT-Sicherheit/Datenschutz):
Definition: Mitarbeiter nutzen eigene Smartphones, Tablets oder Notebooks für Firmenzwecke.
Risiken:
• IT-Sicherheit: kein Kontrolle über Betriebssystem-Version, installierte Apps, Virenschutz
• Datenschutz (DSGVO): private und Firmendaten auf einem Gerät → Trennung schwierig
• Verlust/Diebstahl: Firmendaten auf privatem Gerät nicht fernlöschbar ohne MDM
• Haftung: unklar bei Datenverlust oder Datenschutzverletzung
Gegenmaßnahmen:
• MDM (Mobile Device Management): zentrale Verwaltung, Remote Wipe möglich
• Containerisierung: sichere Arbeitsumgebung (z. B. Samsung Knox) isoliert vom Privaten
• BYOD-Richtlinie: regelt erlaubte Geräte, Apps, Netzwerke, Verhaltensregeln
• VPN-Pflicht: verschlüsselte Verbindung ins Firmennetz
Alternative: COPE (Corporate Owned, Personally Enabled) – Firma stellt Gerät, private Nutzung erlaubt.",Sozial,Begriff,Mittel,"#BYOD, #MDM, #DSGVO, #Sicherheit, #AP1",,BYOD,a672bcdc-210d-4ad4-a958-3b2cb548ea98,IT-Sicherheit,2b58371d-a02b-4c32-8abe-4e52d056c9ae,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
8f4f6e16-ef8a-4f30-841b-9dbdc0adcb7c,Welche Bestandteile / Merkmale hat Backup-Strategien?,"Vollbackup: alle Daten, hoher Speicher","Vollbackup: alle Daten, hoher Speicher. Differenzielles Backup: Änderungen seit letztem Vollbackup. Inkrementelles Backup: Änderungen seit letztem Backup jeglicher Art. 3-2-1-Regel: 3 Kopien, 2 verschiedene Medien, 1 offsite. RTO und RPO definieren Wiederherstellungsziele.",Funktional,Aufzählung,Schwer,"#Backup, #3-2-1-Regel, #RPO, #AP1",,Backup-Strategien,4ae6a14f-369c-44f3-9d65-2f3c9ca892c8,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
e3d61aef-3966-4604-8e89-ef35641c6a17,Welche Bestandteile / Merkmale hat Backup-Typen?,"Vollsicherung: alle Daten, hoher Speicherbedarf, schnelle Wiederherstellung","Vollsicherung: alle Daten, hoher Speicherbedarf, schnelle Wiederherstellung. Differenzielle Sicherung: Änderungen seit letzter Vollsicherung, mittlerer Aufwand. Inkrementelle Sicherung: Änderungen seit letztem Backup, geringster Speicherbedarf, aber längste Wiederherstellung. 3-2-1-Regel: 3 Kopien, 2 verschiedene Medien, 1 offsite (außerhalb Gebäude).",Funktional,Aufzählung,Mittel,"#Vollbackup, #Inkrementell, #Differenziell, #Backup, #AP1",,Backup-Typen,b6020a3b-bcec-4700-af5f-ff30525ab1cd,Datenspeicherung,f7b72f8f-1500-4163-a8dc-ea928da343b5,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
1592f9f9-e317-40c5-962e-ba582fc1c384,"Was versteht man unter „Bandbreite""?","Maximale Datenübertragungsrate einer Verbindung, gemessen in Bit/s (kbit/s, Mbit/s, Gbit/s)","Maximale Datenübertragungsrate einer Verbindung, gemessen in Bit/s (kbit/s, Mbit/s, Gbit/s). Berechnung: Bandbreite = Datenmenge / Übertragungszeit. Abhängig von Medium (Kupfer, Glasfaser, Funk), Protokoll-Overhead und Entfernung. Nicht verwechseln mit Durchsatz (tatsächlich nutzbare Rate) oder Latenz (Verzögerung). WLAN-Standards: Wi-Fi 5 (max. 3,5 Gbit/s), Wi-Fi 6 (max. 9,6 Gbit/s).",Funktional,Begriff,Mittel,"#Bandbreite, #Durchsatz, #Mbps, #Netzwerk, #AP1",,Bandbreite,ffcd5107-4c1b-4a73-a07b-d551a18a8846,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
f5ccb5b0-aa6f-411c-a7e3-a34eeaecadf4,"Was versteht man unter „Barrierefreiheit (IT)""?",Gleichberechtigter Zugang zu IT-Systemen für alle Menschen inkl,"Gleichberechtigter Zugang zu IT-Systemen für alle Menschen inkl. Behinderungen. Maßnahmen: Screenreader-Kompatibilität, WCAG-Kontraste (≥ 4,5:1 für Text), Tastaturnavigation, alternative Texte, skalierbare Schriften. Ab 2025 im AP1-Katalog.",Funktional,Begriff,Leicht,"#Barrierefreiheit, #WCAG, #BITV, #Accessibility, #AP1",,Barrierefreiheit (IT),c0bab627-3837-4150-9694-f4e2ee1eb7a3,Ergonomie & Soziales,6800005f-343f-4a1f-8427-c63eb77cf653,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
c89ee5cb-59b3-470b-91f1-620548800d8e,"Was versteht man unter „Barrierefreiheit (Webdesign)""?","Konkrete technische Maßnahmen: alt-Attribute für Bilder (Screenreader), Kontrastverhältnis ≥ 4,5:1 (WCAG AA), Tastaturnavigation …","Konkrete technische Maßnahmen: alt-Attribute für Bilder (Screenreader), Kontrastverhältnis ≥ 4,5:1 (WCAG AA), Tastaturnavigation (Tab-Reihenfolge, keine Maus-Pflicht), ARIA-Attribute (aria-label, role, aria-expanded) für dynamische Inhalte, Textgröße skalierbar (kein px-Fix), Untertitel für Videos, Sprachauszeichnung (lang-Attribut). Prüftools: Lighthouse, WAVE, axe.",Funktional,Begriff,Mittel,"#WCAG, #Kontrast, #Screenreader, #HTML, #AP1",,Barrierefreiheit (Webdesign),dbcb5636-1cc9-4574-a9bc-3fc0ae5acf45,Barrierefreiheit,3e5226a7-7130-453c-a977-12fdaaecf191,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
4c46154e-563d-4f07-8da1-8628c0f01326,"Was versteht man unter „Barwertmethode""?",Abzinsung zukünftiger Zahlungen auf den heutigen Zeitpunkt,"Abzinsung zukünftiger Zahlungen auf den heutigen Zeitpunkt. Formel: BW = Z / (1+i)^n. Z = zukünftige Zahlung, i = Zinssatz, n = Perioden. Grundlage der Kapitalwertmethode. Ermöglicht Vergleich von Zahlungen zu unterschiedlichen Zeitpunkten.",Ökonomisch,Begriff,Schwer,"#Barwert, #Abzinsung, #Berechnung, #Investition, #AP1",,Barwertmethode,090af7f4-f767-42ad-a3ba-3ed28d8620a1,Wirtschaft,1af14094-bb9c-4905-b8c2-ca68f37769b9,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
eefa6e03-3546-408e-8f7e-6d510bf6d16f,"Was versteht man unter „Berufsschulpflicht""?",Gesetzliche Pflicht zur Teilnahme am Berufsschulunterricht für alle Auszubildenden,"Gesetzliche Pflicht zur Teilnahme am Berufsschulunterricht für alle Auszubildenden. Arbeitgeber muss freistellen: Berufsschultage, Prüfungen, Unterricht am Vortag einer Abschlussprüfung vor 9 Uhr (§ 9 JArbSchG für Jugendliche). Berufsschulzeiten = Arbeitszeit, werden auf tägliche Arbeitszeit angerechnet.",Sozial,Begriff,Schwer,"#Berufsschule, #BBiG, #Pflicht, #Ausbildung, #AP1",,Berufsschulpflicht,fb84d88c-4630-41be-898b-c14c10afabfa,WiSo Ausbildung & Arbeitsrecht,7960bf09-90ed-4641-86b0-924328cb93a5,WiSo,c37a55d3-e981-4730-a048-cfc44e0e5e34,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
3859e0de-2f59-43f3-8678-9f901d77fbc4,Welche Bestandteile / Merkmale hat Beschaffungsprozess?,Phasen: Bedarfsermittlung → Marktanalyse/Lieferantenauswahl → Anfrage → Angebotsvergleich (Nutzwertanalyse) → Bestellung …,"Phasen: Bedarfsermittlung → Marktanalyse/Lieferantenauswahl → Anfrage → Angebotsvergleich (Nutzwertanalyse) → Bestellung (Kaufvertrag) → Wareneingang/-prüfung → Rechnungsprüfung/Zahlung. Quantitative Kriterien: Preis, Lieferzeit. Qualitative Kriterien: Service, Zertifizierungen, Referenzen. Dokumentation für Revision und Revision.",Ökonomisch,Aufzählung,Leicht,"#Einkauf, #Lieferant, #Prozess, #AP1",,Beschaffungsprozess,81603e63-aa80-4087-8b2b-ef33317e8d74,Wirtschaft,1af14094-bb9c-4905-b8c2-ca68f37769b9,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
9f070f50-1794-44d3-a5ca-e0bc5385fa1c,Welche Bestandteile / Merkmale hat Betriebsrat?,Mitbestimmungsorgan der Arbeitnehmer (§ 1 BetrVG: ab 5 wahlberechtigte Arbeitnehmer),"Mitbestimmungsorgan der Arbeitnehmer (§ 1 BetrVG: ab 5 wahlberechtigte Arbeitnehmer). Echte Mitbestimmung: Überstunden, Betriebsordnung. Mitwirkung: Personalplanung. Informationsrechte: Wirtschaftsausschuss. Betriebsversammlung: mind. einmal pro Quartal. Jugend- und Auszubildendenvertretung (JAV) bei mind. 5 Jugendlichen/Auszubildenden.",Sozial,Aufzählung,Schwer,"#Betriebsrat, #BetrVG, #Mitbestimmung, #Arbeitnehmer, #AP1",,Betriebsrat,6d534796-3755-4c33-b98b-52f68854d016,WiSo Ausbildung & Arbeitsrecht,7960bf09-90ed-4641-86b0-924328cb93a5,WiSo,c37a55d3-e981-4730-a048-cfc44e0e5e34,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
285094ae-020b-4db5-9b8c-f6791617f3a1,Was ist ein Betriebssystem und welche Kernaufgaben erfüllt es?,"Software-Schicht zwischen Hardware und Anwendungen. Aufgaben: Prozessverwaltung (Scheduling), Speicherverwaltung (RAM, virtueller Speicher), Dateisystemverwaltung (NTFS, ext4), Geräteverwaltung (Treiber), Benutzerverwaltung und Zugriffsschutz. Typen: Echtzeit-OS, Client-OS (Windows, macOS), Server-OS (Linux, Windows Server).","Software-Schicht zwischen Hardware und Anwendungen. Aufgaben: Prozess-, Speicher-, Dateisystem- und Geräteverwaltung. Typen: Desktop (Windows, macOS, Linux), Server (Windows Server, RHEL), Mobil (Android, iOS), Echtzeit-OS (RTOS). Kernel = Kern des BS.",Funktional,Begriff,Mittel,"#Windows, #Linux, #macOS, #OS, #AP1",,Betriebssysteme,c7a1559a-ea8a-41a2-b84c-824261f20fc7,Systemadministration,8e211b19-bebd-4139-900b-77207dada86e,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
71526b6e-e6cb-4988-af3a-0efb1a89ab5d,Welche Bestandteile / Merkmale hat Betriebsverfassungsgesetz (BetrVG)?,Regelt Mitbestimmung der Arbeitnehmer im Betrieb,"Regelt Mitbestimmung der Arbeitnehmer im Betrieb. Betriebsrat: ab 5 wahlberechtigten Arbeitnehmern. Echte Mitbestimmung (§ 87): Überstunden, Arbeitszeiten, Betriebsordnung → Zustimmungspflicht. Mitwirkung: Personalplanung, Einstellungen. Betriebsvereinbarung: normative Wirkung (wie Tarifvertrag). JAV (Jugend- und Auszubildendenvertretung): ab 5 Jugendlichen/Azubis.",Sozial,Aufzählung,Schwer,"#BetrVG, #Betriebsrat, #Mitbestimmung, #Recht, #AP1",,Betriebsverfassungsgesetz (BetrVG),a461d2f9-19b2-400f-a446-1467eb323fdd,WiSo Ausbildung & Arbeitsrecht,7960bf09-90ed-4641-86b0-924328cb93a5,WiSo,c37a55d3-e981-4730-a048-cfc44e0e5e34,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
0b43d369-ebe0-4b08-98fe-9aa1860ddb0c,"Was versteht man unter „Betroffenenrechte""?","Rechte nach DSGVO: Auskunft (Art. 15), Berichtigung (Art. 16), Löschung (Art. 17), Einschränkung (Art. 18), Datenübertragbarkeit …","Rechte nach DSGVO: Auskunft (Art. 15), Berichtigung (Art. 16), Löschung (Art. 17), Einschränkung (Art. 18), Datenübertragbarkeit (Art. 20), Widerspruch (Art. 21). Frist für Antwort: 1 Monat.",Sozial,Begriff,Schwer,"#Art15, #Art17, #DSGVO, #Auskunft, #AP1",,Betroffenenrechte,b66bafd0-2e80-49a2-b97b-912f90691b17,Datenschutz,aa8aa628-3197-4546-a3a7-f5672667a492,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
3ee72217-524f-43e8-8a2e-7609348eda55,Welche Bestandteile / Merkmale hat Bias (KI)?,Systematische Verzerrung in KI-Modellen durch einseitige Trainingsdaten oder fehlerhafte Modellierung,"Systematische Verzerrung in KI-Modellen durch einseitige Trainingsdaten oder fehlerhafte Modellierung. Beispiele: Gesichtserkennung erkennt dunkle Hautfarben schlechter (Trainingsdata-Bias), Personalauswahlsystem bevorzugt Männer (historischer Bias). Folgen: Diskriminierung (→ AGG-Problematik), fehlerhafte Entscheidungen. Gegenmittel: diverse Trainingsdaten, Fairness-Metriken, menschliche Aufsicht.",Sozial,Aufzählung,Mittel,"#Bias, #Fairness, #Trainingsdaten, #KI, #AP1",,Bias (KI),ad22ac36-f78a-455c-9c88-631d113a65d4,Künstliche Intelligenz,70987d36-a722-4a78-89c0-dbf353b7be9f,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
e5d9a285-5943-483d-82e5-e917facdaa7c,Welche gesetzlichen Anforderungen gelten für Bildschirmarbeitsplätze?,"ArbStättV Anhang 6 + ArbSchG: Pflicht zur Gefährdungsbeurteilung, ergonomischer Stuhl (DIN EN 1335), Sehabstand 50–70 cm, 500 lux Beleuchtung, flimmerfreier Monitor, verstellbare Tischhöhe 68–76 cm.","Bildschirmarbeitsplatz – gesetzliche Anforderungen (ArbStättV Anhang 6, ArbSchG):
Pflichten des Arbeitgebers:
• Gefährdungsbeurteilung (§ 3 ArbSchG) – vor Inbetriebnahme und bei Änderungen
• Sehtests anbieten (auf Kosten des Arbeitgebers)
• Unterweisungen mind. 1x jährlich
Technische Anforderungen:
• Monitor: flimmerfrei (≥75 Hz oder TFT/OLED), reflexionsarm, neig-/schwenkbar
• Sehabstand: 50–70 cm (mind. 80 cm bei Großmonitoren)
• Beleuchtung: 500 lux, keine Blendung, Tageslicht bevorzugt
• Stuhl: höhenverstellbar, Rückenlehne mit Lendenstütze (DIN EN 1335)
• Tisch: höhenverstellbar 68–76 cm, mind. 80×160 cm Fläche
Softwareergonomie: klare Menüführung, Rückmeldung, Fehlervermeidung (ISO 9241).",Sozial,Begriff,Schwer,"#ArbStättV, #Ergonomie, #Monitor, #Bildschirm, #AP1",,Bildschirmarbeitsplatz,55362a1c-0ef7-4987-9267-0fe58871b3af,Ergonomie & Soziales,6800005f-343f-4a1f-8427-c63eb77cf653,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
32409546-5cce-4350-8484-f65e329ca8a6,"Was versteht man unter „Biometrie""?","Authentifizierung anhand körperlicher Merkmale: Fingerabdruck, Iris-Scan, Gesichtserkennung, Handvenenmuster","Authentifizierung anhand körperlicher Merkmale: Fingerabdruck, Iris-Scan, Gesichtserkennung, Handvenenmuster. Merkmale: fälschungsresistenter als Passwort, komfortabler, aber: nicht rücksetzbar bei Kompromittierung. Kombination mit PIN = Zwei-Faktor-Authentisierung.",Funktional,Begriff,Leicht,"#Biometrie, #Fingerabdruck, #MFA, #AP1",,Biometrie,3875485c-e833-49cb-801a-af93188a7e20,IT-Sicherheit,2b58371d-a02b-4c32-8abe-4e52d056c9ae,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
2349fc2a-4ae3-4974-8740-6c5a0869bf21,Welche Bestandteile / Merkmale hat Blackbox-Test?,"Testmethode, bei der nur das externe Verhalten geprueft wird, ohne Kenntnis des internen Aufbaus (Quellcode)","Testmethode, bei der nur das externe Verhalten geprueft wird, ohne Kenntnis des internen Aufbaus (Quellcode). Testfaelle basieren auf Spezifikation/Anforderungen. Vorteil: unabhaengig von Implementierung, testet wie Nutzer. Beispiele: funktionale Tests, Akzeptanztests, Systemtests. Gegenteil: Whitebox-Test (Kenntnis der Implementierung erforderlich).",Funktional,Aufzählung,Mittel,"#Blackbox, #Testen, #Testmethode, #QA, #AP1",,Blackbox-Test,16832475-9fff-44ba-8720-47923082e4ee,Allgemein,cdf42189-4df2-4851-b8cc-b22ccb223fce,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
d8f465aa-9cb7-4cc4-a75c-1ad303e678ca,"Was versteht man unter „Blauer Engel""?",Deutsches Umweltzeichen (seit 1978) – für besonders umweltfreundliche Produkte,"Deutsches Umweltzeichen (seit 1978) – für besonders umweltfreundliche Produkte. Bei IT: prüft Energieeffizienz, Schadstofffreiheit, Lärm, Recyclingfähigkeit und soziale Aspekte. Strenger als Energy Star oder EPEAT.",Ökologisch,Begriff,Leicht,"#BlauerEngel, #Umwelt, #Zertifikat, #GreenIT, #AP1",,Blauer Engel,2caea1a3-c6e3-4c78-8864-9cb6178353d3,Nachhaltigkeit,23fd8026-cecf-49ab-9219-877e13e3dd36,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
f60145df-59f0-4dbc-be06-902292a70db2,"Was versteht man unter „Blickschutzfolie""?",Sichtschutzfolie auf Displays: verhindert Schulterblicken (Side-Channel-Angriff) – Displayinhalt nur im engen Blickwinkel (z,Sichtschutzfolie auf Displays: verhindert Schulterblicken (Side-Channel-Angriff) – Displayinhalt nur im engen Blickwinkel (z. B. 60°) sichtbar. Maßnahme zum Schutz vertraulicher Daten im öffentlichen Raum oder im Außendienst. Kategorie: physische Sicherheitsmaßnahme.,Funktional,Begriff,Leicht,"#Blickschutz, #Datenschutz, #Sichtschutz, #Ergonomie, #AP1",,Blickschutzfolie,050bcc05-a557-4054-b990-53ea741f54ef,IT-Sicherheit,2b58371d-a02b-4c32-8abe-4e52d056c9ae,Fachbegriffe AP1,9c379323-eb36-4ce4-b932-da3fb736ba95,IHK AP1 – Anwendungsentwicklung / Systemintegration,88f401ab-5cfb-4c55-ad2c-40fa24ff4bc9
